0,1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,year
35749,136584.1,168377.475,172291.125,166554.525,127655.55,108863.175,104874.475,89710.825,76823.025,67661.175,60564.275,56557.85,49893.4,45008.375,31048.75,21082.875,11001.125,9417.55,1979
35975,136766.275,167991.15,172499.325,168329.825,129536.875,111274.75,107714.15,91930.6,78745.225,68904.75,61545.325,57371.575,50821.925,46148.1,32008.2,21915.25,11318.95,9652.625,1980
35473,135321.375,167307.75,172520.625,168053.125,130712.375,113093.75,108894.75,93829,81474.125,71211.75,63026.625,58225.875,51545.625,46784.5,32861,22900.25,12042.75,10063.125,1981
34971,133876.475,166624.35,172541.925,167776.425,131887.875,114912.75,110075.35,95727.4,84203.025,73518.75,64507.925,59080.175,52269.325,47420.9,33713.8,23885.25,12766.55,10473.625,1982
34468,132432.575,165940.95,172563.225,167499.725,133063.375,116731.75,111255.95,97625.8,86931.925,75825.75,65989.225,59934.475,52993.025,48057.3,34566.6,24870.25,13490.35,10884.125,1983
33966,130987.675,165257.55,172584.525,167223.025,134238.875,118550.75,112436.55,99524.2,89660.825,78132.75,67470.525,60788.775,53716.725,48693.7,35419.4,25855.25,14214.15,11294.625,1984
33463,129543.775,164574.15,172605.825,166946.325,135414.375,120369.75,113617.15,101422.6,92389.725,80439.75,68951.825,61643.075,54440.425,49330.1,36272.2,26840.25,14937.95,11705.125,1985
32961,128098.875,163890.75,172627.125,166669.625,136589.875,122188.75,114797.75,103321,95118.625,82746.75,70433.125,62497.375,55164.125,49966.5,37125,27825.25,15661.75,12115.625,1986
32459,126653.975,163207.35,172648.425,166392.925,137765.375,124007.75,115978.35,105219.4,97847.525,85053.75,71914.425,63351.675,55887.825,50602.9,37977.8,28810.25,16385.55,12526.125,1987
31956,125210.075,162523.95,172669.725,166116.225,138940.875,125826.75,117158.95,107117.8,100576.425,87360.75,73395.725,64205.975,56611.525,51239.3,38830.6,29795.25,17109.35,12936.625,1988
31454,123765.175,161840.55,172691.025,165839.525,140116.375,127645.75,118339.55,109016.2,103305.325,89667.75,74877.025,65060.275,57335.225,51875.7,39683.4,30780.25,17833.15,13347.125,1989
31033,122664.2,161201.125,172288.925,165473.925,141208.7,129110.2,119398.475,110789.525,105625.15,91806.45,76740.575,66236.75,58287.95,52568.725,40501.45,31630.925,18484.025,13790.3,1990
30857,122593,160693.625,170616.625,164841.625,142051.5,129511,120092.375,112187.625,106717.75,93440.25,79750.875,68379.75,59927.75,53431.625,41215.25,32078.625,18916.125,14331.5,1991
30680,122522.8,160186.125,168944.325,164209.325,142894.3,129911.8,120786.275,113585.725,107810.35,95074.05,82761.175,70522.75,61567.55,54294.525,41929.05,32526.325,19348.225,14872.7,1992
30504,122451.6,159678.625,167272.025,163577.025,143737.1,130312.6,121480.175,114983.825,108902.95,96707.85,85771.475,72665.75,63207.35,55157.425,42642.85,32974.025,19780.325,15413.9,1993
30327,122381.4,159171.125,165599.725,162944.725,144579.9,130713.4,122174.075,116381.925,109995.55,98341.65,88781.775,74808.75,64847.15,56020.325,43356.65,33421.725,20212.425,15955.1,1994
