0,1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,year
34303,132324.95,162547.75,165720.05,167143.875,141882.9,123260.475,119404.275,100886.1,86068.6,75629.775,67405.6,61248.775,53290.275,47423.55,32775.925,23022,12925.5,13201.45,1979
34540,132408.75,161993.4,165823.725,168543.75,143263.05,125721.9,122660.975,103409.025,88414.725,77339.35,69042.875,62701.775,54611,48850.25,34001.775,24026.775,13344.925,13510.025,1980
34089,130958.75,161291,165930.625,167778.75,143567.25,127345.5,123932.875,105733.125,91717.625,79928.75,70770.375,63988.875,55879,50031.25,35268.875,25285.875,14296.625,14074.125,1981
33638,129508.75,160588.6,166037.525,167013.75,143871.45,128969.1,125204.775,108057.225,95020.525,82518.15,72497.875,65275.975,57147,51212.25,36535.975,26544.975,15248.325,14638.225,1982
33186,128059.75,159886.2,166144.425,166248.75,144175.65,130592.7,126476.675,110381.325,98323.425,85107.55,74225.375,66563.075,58415,52393.25,37803.075,27804.075,16200.025,15202.325,1983
32735,126609.75,159183.8,166251.325,165483.75,144479.85,132216.3,127748.575,112705.425,101626.325,87696.95,75952.875,67850.175,59683,53574.25,39070.175,29063.175,17151.725,15766.425,1984
32284,125159.75,158481.4,166358.225,164718.75,144784.05,133839.9,129020.475,115029.525,104929.225,90286.35,77680.375,69137.275,60951,54755.25,40337.275,30322.275,18103.425,16330.525,1985
31832,123710.75,157779,166465.125,163953.75,145088.25,135463.5,130292.375,117353.625,108232.125,92875.75,79407.875,70424.375,62219,55936.25,41604.375,31581.375,19055.125,16894.625,1986
31381,122260.75,157076.6,166572.025,163188.75,145392.45,137087.1,131564.275,119677.725,111535.025,95465.15,81135.375,71711.475,63487,57117.25,42871.475,32840.475,20006.825,17458.725,1987
30929,120811.75,156374.2,166678.925,162423.75,145696.65,138710.7,132836.175,122001.825,114837.925,98054.55,82862.875,72998.575,64755,58298.25,44138.575,34099.575,20958.525,18022.825,1988
30478,119361.75,155671.8,166785.825,161658.75,146000.85,140334.3,134108.075,124325.925,118140.825,100643.95,84590.375,74285.675,66023,59479.25,45405.675,35358.675,21910.225,18586.925,1989
30086,118220.625,154989.1,166439.75,160911.05,146367.4,141475.425,135101.975,126427.975,120965.95,103155.95,86834.475,75913.525,67456.85,60688.35,46677.325,36572.475,22826.025,19250.725,1990
29873,118004.125,154365.5,164734.75,160215.25,146921,141169.125,135261.875,127863.875,122357.75,105435.75,90628.375,78563.625,69388.25,61981.75,47962.625,37650.375,23634.125,20213.625,1991
29660,117787.625,153741.9,163029.75,159519.45,147474.6,140862.825,135421.775,129299.775,123749.55,107715.55,94422.275,81213.725,71319.65,63275.15,49247.925,38728.275,24442.225,21176.525,1992
29447,117571.125,153118.3,161324.75,158823.65,148028.2,140556.525,135581.675,130735.675,125141.35,109995.35,98216.175,83863.825,73251.05,64568.55,50533.225,39806.175,25250.325,22139.425,1993
29234,117354.625,152494.7,159619.75,158127.85,148581.8,140250.225,135741.575,132171.575,126533.15,112275.15,102010.075,86513.925,75182.45,65861.95,51818.525,40884.075,26058.425,23102.325,1994
29021,117138.125,151871.1,157914.75,157432.05,149135.4,139943.925,135901.475,133607.475,127924.95,114554.95,105803.975,89164.025,77113.85,67155.35,53103.825,41961.975,26866.525,24065.225,1995
28808,116921.625,151247.5,156209.75,156736.25,149689,139637.625,136061.375,135043.375,129316.75,116834.75,109597.875,91814.125,79045.25,68448.75,54389.125,43039.875,27674.625,25028.125,1996
