age,year,central,lower,upper,type,sex
50,2017,0.00693586826474209,,,historic,male
50,2018,0.00590057100418581,,,historic,male
50,2019,0.00645511926274297,,,historic,male
50,2020,0.00690201515076497,,,historic,male
50,2021,0.0073671461317478,,,historic,male
50,2022,0.00730736541852882,0.00773812592860956,0.00690029080906827,forecast,male
50,2023,0.00724885306851512,0.00786199501077084,0.00668077870468287,forecast,male
50,2024,0.00718991696660612,0.00793624603750214,0.00650362151589453,forecast,male
50,2025,0.00713256492834123,0.00799575053901101,0.00635306396467908,forecast,male
50,2026,0.00707424403830943,0.00803707047172374,0.00621838681867664,forecast,male
50,2027,0.00701692204054232,0.00806901735711011,0.00609046318480722,forecast,male
50,2028,0.00696044889400839,0.00809780384877137,0.00597482395227417,forecast,male
50,2029,0.00690566930399376,0.00811204813148514,0.00586054875336485,forecast,male
50,2030,0.00684998617423948,0.00812762762434831,0.0057522798843066,forecast,male
50,2031,0.00679434234256723,0.00813257763679095,0.00565225285053789,forecast,male
50,2032,0.00673858731751025,0.00813444863227439,0.00555485726467795,forecast,male
50,2033,0.00668566709030858,0.0081397414221855,0.0054639277744511,forecast,male
50,2034,0.00663153630094425,0.00814154208324161,0.00537446628108217,forecast,male
50,2035,0.0065771874411419,0.00813749846028154,0.00528467207977294,forecast,male
50,2036,0.00652517626631015,0.00812897420099202,0.00520343847172901,forecast,male
50,2037,0.00647390348125055,0.00811940025821676,0.00512377646929017,forecast,male
50,2038,0.00642152124693396,0.00811418999508541,0.00504214338412938,forecast,male
50,2039,0.00636998260523446,0.00809848824562442,0.00496153479007723,forecast,male
50,2040,0.00631706917574143,0.00809012984632415,0.00488707507399815,forecast,male
50,2041,0.00626634671081309,0.00807665700984822,0.00481775215950223,forecast,male
50,2042,0.00621595572195106,0.00806209742286366,0.00474549470159877,forecast,male
50,2043,0.00616449796387994,0.00804223036110933,0.00467707147942285,forecast,male
50,2044,0.006112852644888,0.00802022392546799,0.00461340931650589,forecast,male
50,2045,0.00606505191718985,0.00800069692375877,0.00454792129470668,forecast,male
50,2046,0.00601597597366973,0.00798344071829752,0.00448307621069816,forecast,male
50,2047,0.00596640757513486,0.00796045092201982,0.00441867308431577,forecast,male
50,2048,0.00591951925694891,0.00794838987205166,0.00435673418401119,forecast,male
50,2049,0.00587157082239506,0.00792855360426538,0.00429705037158126,forecast,male
50,2050,0.00582367392901108,0.00790846561133536,0.00423875813568042,forecast,male
50,2051,0.00577722866819619,0.00788215009655555,0.00417805164436848,forecast,male
50,2052,0.00573069821840033,0.00786060158452037,0.00412445971966522,forecast,male
50,2053,0.00568230196147731,0.00783972191405991,0.0040652408528304,forecast,male
50,2054,0.00563678648326824,0.00781237173244311,0.00401080126680751,forecast,male
50,2055,0.00558951813559454,0.00779122158387773,0.00395925313784191,forecast,male
50,2056,0.00554650159619819,0.00776363349818086,0.00390437461341344,forecast,male
50,2057,0.00550086771433172,0.00773534144612113,0.00385145853935924,forecast,male
50,2058,0.00545443439595806,0.00770275213337258,0.00380479646075618,forecast,male
50,2059,0.00541121250373585,0.00767668006048156,0.00375664054656209,forecast,male
50,2060,0.00536885953533381,0.00764711657523032,0.00371102321854227,forecast,male
50,2061,0.00532458727853838,0.00762225342675663,0.0036626478017959,forecast,male
55,1950,0.0154552098434112,,,historic,male
55,1951,0.0162304571065941,,,historic,male
55,1952,0.0150959352247143,,,historic,male
55,1953,0.0112458947112061,,,historic,male
55,1954,0.0125338882406507,,,historic,male
55,1955,0.0136049406710654,,,historic,male
55,1956,0.013245678110543,,,historic,male
55,1957,0.0129711078018695,,,historic,male
55,1958,0.0125598579605358,,,historic,male
55,1959,0.0135970810807601,,,historic,male
55,1960,0.0120208898909492,,,historic,male
55,1961,0.0138214522180534,,,historic,male
55,1962,0.0130158629172499,,,historic,male
55,1963,0.013674027511327,,,historic,male
55,1964,0.0127601195861689,,,historic,male
55,1965,0.0133811638765516,,,historic,male
55,1966,0.0119658903355951,,,historic,male
55,1967,0.0139026856352219,,,historic,male
55,1968,0.0127967295338212,,,historic,male
55,1969,0.013423628916786,,,historic,male
55,1970,0.0136963958825716,,,historic,male
55,1971,0.0126604361370717,,,historic,male
55,1972,0.0141885865283001,,,historic,male
55,1973,0.0143556431878802,,,historic,male
55,1974,0.0143653967085166,,,historic,male
55,1975,0.0138875743692727,,,historic,male
55,1976,0.0139962793531799,,,historic,male
55,1977,0.0139198598188235,,,historic,male
55,1978,0.0135586775984999,,,historic,male
55,1979,0.0135613358711479,,,historic,male
55,1980,0.0125497687661529,,,historic,male
55,1981,0.0133617571225851,,,historic,male
55,1982,0.0131516198115527,,,historic,male
55,1983,0.0121299135430818,,,historic,male
55,1984,0.0120745976539254,,,historic,male
55,1985,0.0131401621350006,,,historic,male
55,1986,0.0136485732400761,,,historic,male
55,1987,0.0121070200590592,,,historic,male
55,1988,0.0132542181627177,,,historic,male
55,1989,0.0123116602258444,,,historic,male
55,1990,0.0129686314621415,,,historic,male
55,1991,0.0126206954544291,,,historic,male
55,1992,0.0115565544451968,,,historic,male
55,1993,0.0118212500387046,,,historic,male
55,1994,0.0119638411282103,,,historic,male
55,1995,0.0120075241953562,,,historic,male
55,1996,0.012251129183669,,,historic,male
55,1997,0.0110785933879262,,,historic,male
55,1998,0.012712766435898,,,historic,male
55,1999,0.0119382042999752,,,historic,male
55,2000,0.0110045478036471,,,historic,male
55,2001,0.0121205483452896,,,historic,male
55,2002,0.0109459855377133,,,historic,male
55,2003,0.0112114717691176,,,historic,male
55,2004,0.0109980929691564,,,historic,male
55,2005,0.0113594799461792,,,historic,male
55,2006,0.0111194081037604,,,historic,male
55,2007,0.01060132175037,,,historic,male
55,2008,0.00958699862444138,,,historic,male
55,2009,0.0100072013284263,,,historic,male
55,2010,0.0094137704007793,,,historic,male
55,2011,0.0100745093923812,,,historic,male
55,2012,0.00885192570816624,,,historic,male
55,2013,0.00967713513963454,,,historic,male
55,2014,0.00935286805893474,,,historic,male
55,2015,0.0092042454096496,,,historic,male
55,2016,0.00920146505939987,,,historic,male
55,2017,0.00974093093670283,,,historic,male
55,2018,0.00888649508994554,,,historic,male
55,2019,0.00845926059688968,,,historic,male
55,2020,0.00922544871423327,,,historic,male
55,2021,0.0102678397633044,,,historic,male
55,2022,0.0101979441204784,0.0107020709115111,0.00971540233414241,forecast,male
55,2023,0.0101290624381145,0.0108464129608073,0.00944993171316266,forecast,male
55,2024,0.0100602719271952,0.0109344029476389,0.00924108928303481,forecast,male
55,2025,0.00999283645190253,0.0110059167823991,0.00905687502160193,forecast,male
55,2026,0.00992429872588391,0.0110497841417353,0.00889568698638603,forecast,male
55,2027,0.00985658565511578,0.0110906752213772,0.00874190405839597,forecast,male
55,2028,0.00979044619493973,0.0111188214890112,0.00859815316234955,forecast,male
55,2029,0.00972524692386492,0.011134757434648,0.00845884481403227,forecast,male
55,2030,0.00965933352522649,0.0111540445928226,0.0083234352864063,forecast,male
55,2031,0.00959364916332351,0.0111627400809599,0.00820381449382359,forecast,male
55,2032,0.00952834870066951,0.0111652842951473,0.00808330816854064,forecast,male
55,2033,0.00946438298682692,0.0111708951397221,0.00797055319361099,forecast,male
55,2034,0.00939926849438833,0.0111723266066359,0.00785602836350438,forecast,male
55,2035,0.00933558146040881,0.0111622492863243,0.00774582236774427,forecast,male
55,2036,0.00927154083302207,0.0111594712258018,0.00764838281906898,forecast,male
55,2037,0.00921070834699776,0.01114607506093,0.00754908855943977,forecast,male
55,2038,0.00915015110227182,0.0111358002164577,0.00744954097123268,forecast,male
55,2039,0.00908721722898302,0.0111252992496878,0.00734752802781368,forecast,male
55,2040,0.0090238238993751,0.0111092211918355,0.00725654799729956,forecast,male
55,2041,0.00896410826444694,0.0110943361493077,0.0071626959172779,forecast,male
55,2042,0.00890176876250839,0.0110776781974582,0.00707276034359345,forecast,male
55,2043,0.00883938009406845,0.0110616161721941,0.0069877552449951,forecast,male
55,2044,0.00878049695495712,0.0110327208870906,0.00690976005088209,forecast,male
55,2045,0.00872053270415536,0.0110116232069586,0.00682322049767435,forecast,male
55,2046,0.00866158855069455,0.010991684912678,0.00673932590824937,forecast,male
55,2047,0.00860362130271907,0.0109665873782027,0.00665993952292301,forecast,male
55,2048,0.00854704025684554,0.010946456990726,0.00658205008139494,forecast,male
55,2049,0.0084864247505923,0.0109205912917842,0.00651078181097931,forecast,male
55,2050,0.00842846254135155,0.0108973976876908,0.00643485601376994,forecast,male
55,2051,0.00837097050815845,0.0108702730932368,0.00635930191566001,forecast,male
55,2052,0.00831594805182268,0.0108433053891479,0.00628905599954563,forecast,male
55,2053,0.00825905132100817,0.0108186294613561,0.00621450791810233,forecast,male
55,2054,0.0082020536007306,0.0107913942214261,0.00614196773978359,forecast,male
55,2055,0.00814452761463871,0.010764551541427,0.00607078853900598,forecast,male
55,2056,0.00808933138286129,0.0107320828776857,0.00600022239469607,forecast,male
55,2057,0.00803232435006581,0.010701030242878,0.00593691628925413,forecast,male
55,2058,0.00797870195118196,0.0106602506356466,0.00587224102771674,forecast,male
55,2059,0.00792583578446042,0.0106299523988281,0.00581123217480149,forecast,male
55,2060,0.00787284350291247,0.0105953550476564,0.00574867006986166,forecast,male
55,2061,0.00781950385930536,0.0105636359215028,0.00568152996151922,forecast,male
60,1950,0.02122279984681,,,historic,male
60,1951,0.0226739007207061,,,historic,male
60,1952,0.0207394498399844,,,historic,male
60,1953,0.0179966962676376,,,historic,male
60,1954,0.0179647813136884,,,historic,male
60,1955,0.0168445356453427,,,historic,male
60,1956,0.0181543387883055,,,historic,male
60,1957,0.0179443918899151,,,historic,male
60,1958,0.0161967022883101,,,historic,male
60,1959,0.0184399363267612,,,historic,male
